,name,geometry,maxspeed
2103,Rua Justa Ferreira Dias,"LINESTRING (-8.595700799999999 40.6057731, -8.596146600000001 40.6055917)",50
2104,Rua do Chão de Marinha,"LINESTRING (-8.595700799999999 40.6057731, -8.5957826 40.6056, -8.5963566 40.6049891, -8.5964223 40.6049398)",50
2105,,"LINESTRING (-8.672701099999999 40.6372296, -8.672142300000001 40.6370842)",50
2106,,"LINESTRING (-8.647739100000001 40.6441669, -8.648325399999999 40.6440568)",50
2107,,"LINESTRING (-8.568611499999999 40.5693089, -8.5689619 40.5692058, -8.5691884 40.5691963, -8.569467100000001 40.5692646, -8.5696095 40.5693104)",60
2108,,"LINESTRING (-8.568611499999999 40.5693089, -8.5689311 40.5690306, -8.568976899999999 40.5689434)",60
2109,,"LINESTRING (-8.6264901 40.6511667, -8.6264737 40.6510896, -8.626375899999999 40.6509228, -8.6262142 40.6508852, -8.6261478 40.6509124, -8.6254794 40.651734, -8.624805800000001 40.6524581, -8.6246648 40.6526801)",50
2110,,"LINESTRING (-8.6264901 40.6511667, -8.6263658 40.6511717, -8.6262474 40.651186, -8.6261198 40.6512273, -8.6260216 40.6513092, -8.625959399999999 40.6514025, -8.625944799999999 40.6515209, -8.6258707 40.6516423, -8.625812399999999 40.6517204, -8.625741700000001 40.6517932)",50
2111,Bairro da Misericórdia,"LINESTRING (-8.6563254 40.6361074, -8.6561214 40.6359403)",50
2112,Rua do Carmo,"LINESTRING (-8.645955900000001 40.6455682, -8.646554500000001 40.6451431)",50
2113,Rua de Sá,"LINESTRING (-8.645955900000001 40.6455682, -8.645794499999999 40.6456836, -8.645516000000001 40.6458829, -8.645399400000001 40.6459405, -8.6453148 40.6459647, -8.6449125 40.6460797)",50
2114,Bairro da Misericórdia,"LINESTRING (-8.656510900000001 40.6362483, -8.6563254 40.6361074)",50
2115,Bairro da Misericórdia,"LINESTRING (-8.656510900000001 40.6362483, -8.656713399999999 40.636095, -8.657066500000001 40.6358276, -8.657285399999999 40.6356618, -8.6569099 40.6353606, -8.6566823 40.6355279, -8.656319999999999 40.6357942, -8.6561214 40.6359403)",50
2116,Bairro da Misericórdia,"LINESTRING (-8.6561214 40.6359403, -8.655969499999999 40.636052)",50
2117,Rua Doutor Reis Lima,"LINESTRING (-8.562245600000001 40.6287989, -8.5624463 40.6287732)",50
2118,,"LINESTRING (-8.562245600000001 40.6287989, -8.5622604 40.6288652, -8.5623811 40.6291238)",50
2119,,"LINESTRING (-8.586781200000001 40.6081169, -8.586786500000001 40.607958, -8.5869582 40.6078603, -8.5871996 40.6077259, -8.5876748 40.6077776)",50
2120,Rua Nova,"LINESTRING (-8.6516667 40.6301504, -8.6518239 40.6312429)",50
2121,Rua Nova,"LINESTRING (-8.6516667 40.6301504, -8.651443499999999 40.6286189)",50
2122,Rua de Oliveira de Azeméis,"LINESTRING (-8.6516667 40.6301504, -8.651873999999999 40.6301376)",50
2123,Rua de Oliveira de Azeméis,"LINESTRING (-8.6516667 40.6301504, -8.6513691 40.6301748)",50
2124,,"LINESTRING (-8.568430299999999 40.5693158, -8.568217300000001 40.5694754, -8.567808100000001 40.5697607, -8.5672975 40.5700768, -8.566977400000001 40.5701993, -8.5666007 40.5702921, -8.5657596 40.5703837, -8.564864500000001 40.570407, -8.5638735 40.5704736, -8.5629109 40.5705364)",60
2125,Rua das Flores,"LINESTRING (-8.618012999999999 40.629066, -8.6187798 40.6285803)",50
2126,Rua de Gago Coutinho,"LINESTRING (-8.618012999999999 40.629066, -8.6179354 40.6291265, -8.617388200000001 40.6294399, -8.6169273 40.629724)",50
2127,,"LINESTRING (-8.618012999999999 40.629066, -8.618044899999999 40.6292012, -8.618267100000001 40.6294723)",50
2128,Rua de São Brás,"LINESTRING (-8.618012999999999 40.629066, -8.6178101 40.628909, -8.617456900000001 40.6286087)",50
2129,Rua Infante Dom Henrique,"LINESTRING (-8.6489633 40.6370537, -8.648574 40.6373337, -8.6485336 40.6373627, -8.6484585 40.637412)",50
2130,Avenida 25 de Abril,"LINESTRING (-8.6484585 40.637412, -8.648562099999999 40.6374953)",30
2131,Avenida 25 de Abril,"LINESTRING (-8.6484585 40.637412, -8.648327699999999 40.6373097, -8.6477845 40.6369035)",30
2132,Praceta Henrique Nunes Silva,"LINESTRING (-8.5917192 40.6785589, -8.592163299999999 40.6783508)",50
2133,Praceta Henrique Nunes Silva,"LINESTRING (-8.5917192 40.6785589, -8.5916763 40.6784999, -8.590941300000001 40.6788111, -8.591027 40.678911, -8.5917566 40.6786059, -8.5917192 40.6785589)",50
2134,Praceta Henrique Nunes Silva,"LINESTRING (-8.5917192 40.6785589, -8.5917566 40.6786059, -8.591027 40.678911, -8.590941300000001 40.6788111, -8.5916763 40.6784999, -8.5917192 40.6785589)",50
2135,Praceta Henrique Nunes Silva,"LINESTRING (-8.592163299999999 40.6783508, -8.5917192 40.6785589)",50
2136,Rua Doutor Manuel Dias Ferreira,"LINESTRING (-8.592163299999999 40.6783508, -8.592643499999999 40.6789149)",50
2137,Rua Doutor Manuel Dias Ferreira,"LINESTRING (-8.592163299999999 40.6783508, -8.5920877 40.6782399, -8.591627600000001 40.6775647, -8.590712999999999 40.676924, -8.5904545 40.6767123, -8.590336300000001 40.6764939)",50
2138,Travessa da Arrôta do Monte,"LINESTRING (-8.6124259 40.675701, -8.613345799999999 40.6761058, -8.6138286 40.6763092, -8.6149217 40.6767994, -8.6155145 40.6771253)",50
2139,Travessa da Arrôta do Monte,"LINESTRING (-8.6124259 40.675701, -8.611958599999999 40.6754939, -8.6115376 40.6754074, -8.6114034 40.6753999, -8.6111035 40.6753979, -8.6106851 40.6754548, -8.610456599999999 40.6756241, -8.6103954 40.6758128, -8.6103203 40.6761302, -8.610309600000001 40.6765452, -8.610331 40.676773, -8.6102205 40.6769585, -8.610048900000001 40.6770643, -8.609791400000001 40.6771294, -8.609462000000001 40.677131, -8.609258199999999 40.6770822, -8.608668099999999 40.6769113, -8.6083824 40.6768393)",50
2140,Rua da Chousa Nova,"LINESTRING (-8.6124259 40.675701, -8.6123963 40.6757398, -8.6124446 40.6760002, -8.6125948 40.6764518, -8.6126056 40.6767162, -8.6123695 40.6775299, -8.6118621 40.6784109, -8.6116528 40.6786265, -8.611143200000001 40.6789845, -8.6107602 40.679267, -8.610587000000001 40.6794192, -8.6105827 40.6794195, -8.6104222 40.6797146, -8.6103922 40.6799609, -8.6102881 40.6806909, -8.610159400000001 40.6810652)",50
2141,Rua Artur de Almeida Eça,"LINESTRING (-8.6405099 40.641479, -8.6405856 40.6413143)",50
2142,Rua Artur de Almeida Eça,"LINESTRING (-8.6405099 40.641479, -8.6402903 40.6420056, -8.6400735 40.6425026, -8.640032 40.6426073)",50
2143,,"LINESTRING (-8.6405099 40.641479, -8.6406188 40.6414385, -8.640735100000001 40.6414566, -8.6407898 40.6414941, -8.640775100000001 40.6415525, -8.6406776 40.6417005, -8.640286100000001 40.64264)",50
2144,Rua São Geraldo,"LINESTRING (-8.627586000000001 40.6375494, -8.6275821 40.6371237)",50
2145,Rua do Freitas,"LINESTRING (-8.627586000000001 40.6375494, -8.627142900000001 40.6372168, -8.626638700000001 40.6368504, -8.6263168 40.6366184, -8.625850099999999 40.6361625, -8.625318999999999 40.6356373, -8.625061499999999 40.6353768, -8.6249167 40.6352425)",50
2146,Rua do Freitas,"LINESTRING (-8.627586000000001 40.6375494, -8.6276476 40.6376077, -8.6278729 40.6378845, -8.6280231 40.6382183, -8.628119699999999 40.6388127, -8.628247099999999 40.639256, -8.6282263 40.6393185)",50
2147,,"LINESTRING (-8.640286100000001 40.64264, -8.6401319 40.6426045, -8.640032 40.6426073)",50
2148,Rua 31 de Janeiro,"LINESTRING (-8.615687700000001 40.640838, -8.6156747 40.6408801, -8.6156617 40.6409222)",50
2149,Rua de Manuel Matías Reis,"LINESTRING (-8.6284828 40.6275687, -8.6289274 40.6275681)",50
2150,Rua de Manuel Matías Reis,"LINESTRING (-8.6284828 40.6275687, -8.6282956 40.6276798, -8.628006600000001 40.6278821, -8.6276364 40.628106, -8.6274371 40.6282259)",50
2151,Rua Nova das Areias,"LINESTRING (-8.6284828 40.6275687, -8.627985300000001 40.6271614, -8.6276948 40.6269338, -8.6276358 40.6269053)",50
2152,Rua do Barrimau,"LINESTRING (-8.560765999999999 40.6281234, -8.5606484 40.6281853, -8.560473999999999 40.6282871, -8.5603426 40.6284031, -8.560219200000001 40.6285477, -8.560007300000001 40.6284316, -8.5599027 40.6285151)",50
2153,Rua 31 de Janeiro,"LINESTRING (-8.560765999999999 40.6281234, -8.5608071 40.6282273, -8.5610164 40.6285615, -8.5612178 40.6289891)",50
2154,Rua do Pinhal,"LINESTRING (-8.588497800000001 40.6127963, -8.5887177 40.6127635, -8.589640899999999 40.6125572, -8.5908581 40.6122626)",50
2155,,"LINESTRING (-8.588497800000001 40.6127963, -8.5882784 40.6131803, -8.587999399999999 40.61384, -8.587924299999999 40.6141006, -8.587827799999999 40.6143205, -8.5876073 40.6146858, -8.5873986 40.6150698, -8.587409299999999 40.6152978, -8.5874463 40.6156549, -8.5874249 40.6159074)",50
2156,Avenida do Chão de Baixo,"LINESTRING (-8.588497800000001 40.6127963, -8.587956500000001 40.6120482, -8.5875644 40.6115827, -8.587377099999999 40.6112174, -8.587290400000001 40.610995)",50
2157,Rua de Manuel Matías Reis,"LINESTRING (-8.6289274 40.6275681, -8.6284828 40.6275687)",50
2158,,"LINESTRING (-8.6289274 40.6275681, -8.6289281 40.627603, -8.628943599999999 40.6276185, -8.628966800000001 40.6276313, -8.6290019 40.6276331, -8.629029299999999 40.6276233)",40
2159,Avenida Dom Manuel de Almeida Trindade,"LINESTRING (-8.632556599999999 40.6373092, -8.632662699999999 40.6371845, -8.632941799999999 40.6368564, -8.633365599999999 40.6363904, -8.6338323 40.6358816, -8.634150699999999 40.6355393, -8.6342854 40.6353018)",50
2160,Rua Dom João Evangelista de Lima Vidal,"LINESTRING (-8.632556599999999 40.6373092, -8.633253 40.6376483, -8.633768 40.6378926)",50
2161,Rua Dom João Evangelista de Lima Vidal,"LINESTRING (-8.632556599999999 40.6373092, -8.6321479 40.637111, -8.6315808 40.6367818)",50
2162,Rua do Chão de Marinha,"LINESTRING (-8.5964223 40.6049398, -8.596980800000001 40.6052703)",50
2163,Rua do Chão de Marinha,"LINESTRING (-8.5964223 40.6049398, -8.5966839 40.6046795, -8.5971238 40.604089, -8.5973437 40.6037795, -8.597558299999999 40.603307, -8.597713799999999 40.6030463, -8.597923099999999 40.602973, -8.598979399999999 40.6026344)",50
2164,Rua do Chão de Marinha,"LINESTRING (-8.5964223 40.6049398, -8.5963566 40.6049891, -8.5957826 40.6056, -8.595700799999999 40.6057731)",50
2165,Rua da Patela,"LINESTRING (-8.6240071 40.626566, -8.6237008 40.6272039)",50
2166,Rua da Patela,"LINESTRING (-8.6240071 40.626566, -8.624216199999999 40.6261681)",50
2167,Rua Padre Américo,"LINESTRING (-8.6240071 40.626566, -8.624216499999999 40.6266448, -8.624893800000001 40.6270503, -8.625075300000001 40.6271491)",40
2168,Rua Padre Américo,"LINESTRING (-8.6274371 40.6282259, -8.627579000000001 40.6283377)",40
2169,Rua de Manuel Matías Reis,"LINESTRING (-8.6274371 40.6282259, -8.6276364 40.628106, -8.628006600000001 40.6278821, -8.6282956 40.6276798, -8.6284828 40.6275687)",50
2170,Rua Padre Américo,"LINESTRING (-8.6274371 40.6282259, -8.6273503 40.6281442, -8.6272448 40.6280449, -8.627065099999999 40.6279124)",40
2171,Rua Santo António do Mudo,"LINESTRING (-8.6329289 40.6394019, -8.6332182 40.6393018)",50
2172,Rua Santo António do Mudo,"LINESTRING (-8.6332182 40.6393018, -8.6329289 40.6394019)",50
2173,Rua Santo António do Mudo,"LINESTRING (-8.6332182 40.6393018, -8.633265700000001 40.6392659, -8.634047799999999 40.6390207, -8.6342944 40.6389769)",50
2174,Rua dos Aidos,"LINESTRING (-8.5939455 40.6393448, -8.594031599999999 40.6398662)",50
2175,Travessa da Rua dos Aidos,"LINESTRING (-8.5939455 40.6393448, -8.591381699999999 40.6396944)",50
2176,Rua dos Aidos,"LINESTRING (-8.5939455 40.6393448, -8.5938003 40.6384662, -8.5937105 40.638037, -8.5936673 40.6377052, -8.593660099999999 40.6376569)",50
2177,,"LINESTRING (-8.591381699999999 40.6396944, -8.591263700000001 40.6396279)",50
2178,,"LINESTRING (-8.591381699999999 40.6396944, -8.5915287 40.6397773)",50
2179,Travessa da Rua dos Aidos,"LINESTRING (-8.591381699999999 40.6396944, -8.5939455 40.6393448)",50
2180,,"LINESTRING (-8.588663800000001 40.6099908, -8.5889484 40.6103893, -8.58934 40.6109472, -8.5896726 40.6111997, -8.5900642 40.6114278, -8.5908581 40.6122626)",50
2181,Rua de Santo António,"LINESTRING (-8.588663800000001 40.6099908, -8.588737200000001 40.6099484, -8.588951 40.6097865, -8.5890968 40.6096674)",50
2182,Rua de Santo António,"LINESTRING (-8.588663800000001 40.6099908, -8.5878689 40.6104601, -8.5876032 40.6106808, -8.587290400000001 40.610995)",50
2183,Cais de São Roque,"LINESTRING (-8.6518052 40.646673, -8.651881899999999 40.6466278)",50
2184,Cais de São Roque,"LINESTRING (-8.6518052 40.646673, -8.651746899999999 40.646708, -8.650997500000001 40.6471577, -8.650932900000001 40.6471963, -8.6500941 40.6476978, -8.649304600000001 40.6481669, -8.649210800000001 40.6482213)",50
2185,,"LINESTRING (-8.5629109 40.5705364, -8.5627253 40.5705697, -8.5607965 40.5706894, -8.5599408 40.5707412, -8.5596532 40.5707479, -8.5593921 40.5707167, -8.5592069 40.5706526, -8.5590419 40.5705254, -8.5589602 40.5703638, -8.558954999999999 40.5702056, -8.559008199999999 40.5700619, -8.5591743 40.5698985, -8.5593997 40.5698033, -8.5596268 40.5697858, -8.5598659 40.5698343, -8.5600396 40.5699461, -8.560148699999999 40.570067, -8.5602163 40.5702394, -8.5602898 40.5709378, -8.560351900000001 40.5712747, -8.5604402 40.5715673)",60
2186,,"LINESTRING (-8.5629109 40.5705364, -8.5627224 40.5705317, -8.562254899999999 40.5705607, -8.561963799999999 40.5705451, -8.5616713 40.5704986, -8.561379000000001 40.5703961, -8.561082600000001 40.5702145, -8.560873000000001 40.5700002, -8.560731000000001 40.5697566, -8.5606525 40.5695144, -8.560579199999999 40.5689637, -8.560570999999999 40.5685107, -8.560590299999999 40.568188, -8.560605300000001 40.5680606, -8.560675 40.5675955, -8.5606717 40.5674543)",60
2187,Largo de Nossa Senhora das Febres,"LINESTRING (-8.6516117 40.6464053, -8.651571499999999 40.646422, -8.6513437 40.6465229)",50
2188,Largo Nossa Senhora das Febres,"LINESTRING (-8.6516117 40.6464053, -8.6517243 40.6465915, -8.6517684 40.6466349, -8.6518052 40.646673)",50
2189,,"LINESTRING (-8.6354697 40.6424086, -8.6354597 40.6424838, -8.6354816 40.6425575, -8.635533199999999 40.6426221, -8.6356091 40.6426711, -8.6357015 40.6426993)",50
2190,Rua de Norton de Matos,"LINESTRING (-8.6315808 40.6367818, -8.6309027 40.6370342, -8.630039999999999 40.6371337)",50
2191,Rua Dom João Evangelista de Lima Vidal,"LINESTRING (-8.6315808 40.6367818, -8.631316399999999 40.6365207, -8.631010699999999 40.6362032, -8.6299276 40.6352437, -8.6299002 40.6352221, -8.629711500000001 40.6350647, -8.629449599999999 40.6348801, -8.6290795 40.6346277)",50
2192,Rua Dom João Evangelista de Lima Vidal,"LINESTRING (-8.6315808 40.6367818, -8.6321479 40.637111, -8.632556599999999 40.6373092)",50
2193,Rua Santo António do Mudo,"LINESTRING (-8.6342944 40.6389769, -8.6346238 40.6390051, -8.634944000000001 40.6390882, -8.6359393 40.6392169, -8.636109899999999 40.6391985)",50
2194,Rua Dom Manuel Pacheco Resende,"LINESTRING (-8.6342944 40.6389769, -8.634442399999999 40.6388753, -8.6346518 40.6386471, -8.634875900000001 40.6383261)",50
2195,Rua Dom António José Cordeiro,"LINESTRING (-8.636109899999999 40.6391985, -8.6364102 40.6393333)",50
2196,Rua Dom António José Cordeiro,"LINESTRING (-8.636109899999999 40.6391985, -8.6358722 40.6390247)",50
2197,Rua Santo António do Mudo,"LINESTRING (-8.636109899999999 40.6391985, -8.6359393 40.6392169, -8.634944000000001 40.6390882, -8.6346238 40.6390051, -8.6342944 40.6389769)",50
2198,Rua da Liberdade,"LINESTRING (-8.623991800000001 40.6549568, -8.624032400000001 40.6550745, -8.624142300000001 40.6552772)",50
2199,Rua da Liberdade,"LINESTRING (-8.623991800000001 40.6549568, -8.623946500000001 40.6548254, -8.623745400000001 40.6544969, -8.6236505 40.6543788)",50
2200,Travessa da Fonte de Cima,"LINESTRING (-8.623991800000001 40.6549568, -8.624026300000001 40.6549428, -8.624431299999999 40.6547922, -8.6250214 40.6545196, -8.6251976 40.6544178, -8.6252622 40.6543515, -8.6252716 40.6542637, -8.625227900000001 40.6542123, -8.624833600000001 40.6538684, -8.624810500000001 40.6538368, -8.6248001 40.6538226, -8.624759900000001 40.6537433)",50
2201,Rua da Patela,"LINESTRING (-8.6237008 40.6272039, -8.6240071 40.626566)",50
2202,Rua da Patela,"LINESTRING (-8.6237008 40.6272039, -8.623790100000001 40.6273446, -8.623994 40.6276174, -8.6242515 40.6279309, -8.624653800000001 40.6283177, -8.625016499999999 40.6285972, -8.625479500000001 40.6289626)",40
2203,Rua 21 de Julho,"LINESTRING (-8.6237008 40.6272039, -8.622650399999999 40.6272082, -8.622360499999999 40.6272689, -8.6220692 40.6272188, -8.6217331 40.6269774, -8.621604400000001 40.6266924, -8.6213294 40.6256346, -8.6212269 40.6254216, -8.620902600000001 40.6252073)",50
2204,Rua de São Brás,"LINESTRING (-8.6191677 40.6295777, -8.618807199999999 40.6294512, -8.618012999999999 40.629066)",50
2205,Rua Padre Américo,"LINESTRING (-8.627579000000001 40.6283377, -8.6274371 40.6282259)",40
2206,Rua de José Morgado,"LINESTRING (-8.627579000000001 40.6283377, -8.6272556 40.6286149, -8.626840400000001 40.6288985, -8.626467 40.629132, -8.6261344 40.6293518, -8.6260146 40.629418)",50
2207,Rua Padre Américo,"LINESTRING (-8.627579000000001 40.6283377, -8.627827399999999 40.6284832, -8.628269400000001 40.6286841, -8.628605200000001 40.6288333)",40
2208,Rotunda de Damão,"LINESTRING (-8.646158 40.6270254, -8.646182899999999 40.6269852, -8.6461919 40.6269413, -8.6461843 40.6268972)",50
2209,Avenida Dom Frei Miguel de Bulhões e Souza,"LINESTRING (-8.646158 40.6270254, -8.6462369 40.6269823, -8.6463047 40.62698, -8.646438699999999 40.6269893, -8.646755300000001 40.6270086)",50
2210,,"LINESTRING (-8.635084900000001 40.6464877, -8.635128699999999 40.6465657)",50
2211,Rua de Viseu,"LINESTRING (-8.635084900000001 40.6464877, -8.6349356 40.6465671, -8.634841 40.6466417, -8.634775400000001 40.6467074, -8.634725100000001 40.6467792, -8.6346905 40.6468653, -8.634644099999999 40.6469982, -8.634607300000001 40.6471032, -8.6346018 40.6471363, -8.634607300000001 40.6472846)",50
2212,Rua Padre José Maria Taborda,"LINESTRING (-8.635209100000001 40.6447158, -8.6350821 40.6451714)",50
2213,Rua do Barrimau,"LINESTRING (-8.5599027 40.6285151, -8.560007300000001 40.6284316, -8.560219200000001 40.6285477, -8.5603426 40.6284031, -8.560473999999999 40.6282871, -8.5606484 40.6281853, -8.560765999999999 40.6281234)",50
2214,Rua das Cardadeiras,"LINESTRING (-8.631696 40.6438997, -8.6314308 40.644535)",50
2215,Rua Padre José Maria Taborda,"LINESTRING (-8.631696 40.6438997, -8.6335696 40.6443356, -8.6340231 40.6444373, -8.635209100000001 40.6447158)",50
2216,Avenida da Universidade,"LINESTRING (-8.654158499999999 40.6304434, -8.6540518 40.6303435, -8.653199000000001 40.6288732, -8.652685 40.6280206, -8.6525789 40.6278062, -8.6524014 40.6272989, -8.652345499999999 40.6271392, -8.652145600000001 40.626568, -8.6520653 40.6263386, -8.6519312 40.6259553, -8.651692600000001 40.6255971, -8.651463700000001 40.625366, -8.6511163 40.6251145)",50
2217,,"LINESTRING (-8.654158499999999 40.6304434, -8.654129599999999 40.6304215, -8.6540933 40.6304074, -8.654060299999999 40.6304026, -8.654026699999999 40.6304044, -8.653994900000001 40.6304127)",50
2218,,"LINESTRING (-8.654158499999999 40.6304434, -8.6542452 40.6303285, -8.654399400000001 40.6302484, -8.6545696 40.6301564, -8.6548842 40.6299575)",50
2219,Rua Dom João Evangelista de Lima Vidal,"LINESTRING (-8.623505400000001 40.6308736, -8.623154 40.6307422)",50
2220,Rua da Quinta Nova,"LINESTRING (-8.623505400000001 40.6308736, -8.6236453 40.6306057, -8.623809400000001 40.6302339, -8.6239001 40.630046, -8.6240288 40.6299686, -8.624329299999999 40.6298933, -8.624696800000001 40.6297915, -8.624830899999999 40.6296612, -8.6252546 40.629193, -8.625479500000001 40.6289626)",50
